invoice_id,date_key,due_date_key,paid_date_key,entity_id,customer_id,invoice_amount,currency
14041,20240628,20240705,20240708,1,889,3600.22,CZK
14042,20240628,20240628,20240627,1,926,9157.79,CZK
14043,20240628,20240812,20240812,1,934,5768.77,CZK
14044,20240628,20240629,,1,938,2693.99,CZK
14045,20240628,20240704,20240710,1,988,2044.19,CZK
14046,20240628,20240701,20240703,1,1072,2949.0,CZK
14047,20240628,20240804,20240815,1,1109,610.0,CZK
14048,20240628,20240630,20240704,1,1128,5460.01,CZK
14049,20240628,20240703,20240705,1,1133,9075.87,CZK
14050,20240628,20240704,20240710,1,1161,2139.92,CZK
14051,20240628,20240704,20240711,1,1187,182.67,CZK
14052,20240628,20240804,20240802,2,64,7899.45,EUR
14053,20240628,20240705,20240712,2,81,6158.97,EUR
14054,20240628,20240806,20240817,2,83,14080.25,EUR
14055,20240628,20240630,20240701,2,86,776.48,EUR
14056,20240628,20240704,20240703,2,164,2087.59,EUR
14057,20240628,20240701,20240701,2,175,6226.87,EUR
14058,20240628,20240806,20240810,2,214,2152.96,EUR
14059,20240628,20240629,20240703,2,245,637.54,EUR
14060,20240628,20240702,20240708,2,286,5838.74,EUR
14061,20240628,20240630,20240706,2,300,5827.52,EUR
14062,20240628,20240702,20240703,2,356,6089.02,EUR
14063,20240628,20240705,20240708,2,368,361.61,EUR
14064,20240628,20240701,20240630,2,510,158.03,EUR
14065,20240628,20240725,20240806,2,677,242.25,EUR
14066,20240628,20240705,20240708,2,721,636.5,EUR
14067,20240628,20240701,20240701,2,839,750.37,EUR
14068,20240628,20240703,20240706,2,919,3051.58,EUR
14069,20240628,20240702,20240702,2,921,359.92,EUR
14070,20240628,20240705,20240712,2,930,2981.55,EUR
14071,20240628,20240628,20240629,2,1065,7969.22,EUR
14072,20240628,20240807,20240804,2,1181,5241.96,EUR
14073,20240629,20240629,20240629,1,85,6269.4,CZK
14074,20240629,20240702,,1,114,3124.94,CZK
14075,20240629,20240702,20240708,1,122,2121.87,CZK
14076,20240629,20240629,,1,128,5090.38,CZK
14077,20240629,20240702,20240704,1,135,7946.25,CZK
14078,20240629,20240724,20240804,1,139,5155.87,CZK
14079,20240629,20240704,20240703,1,187,2094.1,CZK
14080,20240629,20240703,20240702,1,200,159.46,CZK
14081,20240629,20240701,20240701,1,218,8961.17,CZK
14082,20240629,20240730,20240808,1,233,4166.34,CZK
14083,20240629,20240701,20240708,1,237,5672.46,CZK
14084,20240629,20240629,20240704,1,261,4151.37,CZK
14085,20240629,20240705,20240704,1,281,300.75,CZK
14086,20240629,20240811,20240824,1,301,4162.63,CZK
14087,20240629,20240706,20240707,1,315,5937.0,CZK
14088,20240629,20240729,20240730,1,347,729.0,CZK
14089,20240629,20240705,20240705,1,353,9265.63,CZK
14090,20240629,20240729,20240729,1,361,489.29,CZK
14091,20240629,20240724,20240808,1,367,693.4,CZK
14092,20240629,20240801,20240816,1,386,5195.52,CZK
14093,20240629,20240703,20240702,1,417,369.26,CZK
14094,20240629,20240701,20240704,1,442,816.91,CZK
14095,20240629,20240724,20240801,1,459,2792.37,CZK
14096,20240629,20240704,,1,469,534.7,CZK
14097,20240629,20240704,20240707,1,478,6264.1,CZK
14098,20240629,20240703,,1,492,1488.0,CZK
14099,20240629,20240702,20240702,1,493,544.31,CZK
14100,20240629,20240727,20240809,1,495,176.25,CZK
14101,20240629,20240702,20240702,1,500,801.03,CZK
14102,20240629,20240630,20240704,1,504,9131.71,CZK
14103,20240629,20240629,20240705,1,513,6251.5,CZK
14104,20240629,20240630,20240705,1,564,4431.08,CZK
14105,20240629,20240630,20240629,1,580,9258.59,CZK
14106,20240629,20240706,20240705,1,596,2020.43,CZK
14107,20240629,20240731,20240806,1,603,2139.45,CZK
14108,20240629,20240803,20240807,1,621,6231.89,CZK
14109,20240629,20240805,20240814,1,630,5469.69,CZK
14110,20240629,20240629,20240702,1,637,5934.3,CZK
14111,20240629,20240703,20240708,1,671,659.88,CZK
14112,20240629,20240702,20240703,1,684,462.45,CZK
14113,20240629,20240703,,1,752,1971.4,CZK
14114,20240629,20240704,20240710,1,762,2534.66,CZK
14115,20240629,20240809,20240816,1,810,263.47,CZK
14116,20240629,20240705,20240712,1,821,2637.39,CZK
14117,20240629,20240706,20240712,1,835,4417.75,CZK
14118,20240629,20240629,20240629,1,839,227.73,CZK
14119,20240629,20240629,,1,843,3665.33,CZK
14120,20240629,20240804,20240822,1,853,493.82,CZK
14121,20240629,20240703,20240706,1,864,10446.279999999999,CZK
14122,20240629,20240724,,1,928,2670.81,CZK
14123,20240629,20240811,20240814,1,949,3863.71,CZK
14124,20240629,20240704,20240709,1,973,9181.86,CZK
14125,20240629,20240701,20240630,1,978,7885.31,CZK
14126,20240629,20240703,20240710,1,979,725.26,CZK
14127,20240629,20240703,20240709,1,984,15660.46,CZK
14128,20240629,20240630,20240707,1,988,778.06,CZK
14129,20240629,20240724,20240731,1,992,631.41,CZK
14130,20240629,20240731,,1,1023,721.91,CZK
14131,20240629,20240629,20240629,1,1025,4320.32,CZK
14132,20240629,20240701,20240703,1,1035,259.38,CZK
14133,20240629,20240701,20240708,1,1064,6643.36,CZK
14134,20240629,20240802,20240803,1,1074,2892.68,CZK
14135,20240629,20240702,20240708,1,1078,4568.4,CZK
14136,20240629,20240729,20240816,1,1098,14697.27,CZK
14137,20240629,20240701,20240703,1,1102,6045.31,CZK
14138,20240629,20240728,20240816,1,1114,3081.19,CZK
14139,20240629,20240726,20240803,1,1144,5380.03,CZK
14140,20240629,20240806,20240809,1,1150,510.12,CZK
14141,20240629,20240704,20240704,1,1155,8999.35,CZK
14142,20240629,20240810,20240819,1,1174,252.84,CZK
14143,20240629,20240704,20240703,1,1180,532.47,CZK
14144,20240629,20240728,20240802,2,25,8780.54,EUR
14145,20240629,20240705,,2,40,714.96,EUR
14146,20240629,20240701,,2,49,4183.42,EUR
14147,20240629,20240808,20240808,2,56,326.7,EUR
14148,20240629,20240807,20240807,2,100,6717.39,EUR
14149,20240629,20240810,20240813,2,139,6238.9,EUR
14150,20240629,20240706,20240711,2,142,6190.51,EUR
14151,20240629,20240630,20240630,2,444,2029.8,EUR
14152,20240629,20240702,20240704,2,448,561.42,EUR
14153,20240629,20240801,20240818,2,459,255.32,EUR
14154,20240629,20240701,20240703,2,477,1456.18,EUR
14155,20240629,20240703,20240709,2,483,4255.41,EUR
14156,20240629,20240726,20240801,2,503,495.87,EUR
14157,20240629,20240724,20240723,2,506,4282.03,EUR
14158,20240629,20240805,20240824,2,543,5840.0,EUR
14159,20240629,20240629,20240704,2,584,727.49,EUR
14160,20240629,20240702,20240706,2,728,5844.66,EUR
14161,20240629,20240801,20240814,2,758,9089.68,EUR
14162,20240629,20240701,20240701,2,761,4810.78,EUR
14163,20240629,20240705,20240710,2,826,5885.51,EUR
14164,20240629,20240630,20240707,2,827,3083.14,EUR
14165,20240629,20240706,20240711,2,841,359.21,EUR
14166,20240629,20240808,20240819,2,868,2072.78,EUR
14167,20240629,20240705,,2,893,3925.94,EUR
14168,20240629,20240809,20240814,2,914,1493.18,EUR
14169,20240629,20240701,20240708,2,962,6634.97,EUR
14170,20240629,20240702,,2,963,460.11,EUR
14171,20240629,20240701,20240707,2,1026,3000.97,EUR
14172,20240629,20240801,20240818,2,1049,233.38,EUR
14173,20240629,20240706,20240707,2,1089,5942.83,EUR
14174,20240630,20240630,20240706,1,5,235.2,CZK
14175,20240630,20240630,20240707,1,38,448.0,CZK
14176,20240630,20240812,20240812,1,46,768.52,CZK
14177,20240630,20240701,20240705,1,99,5731.71,CZK
14178,20240630,20240804,20240803,1,117,1956.92,CZK
14179,20240630,20240707,20240711,1,142,270.52,CZK
14180,20240630,20240630,20240705,1,158,2919.8,CZK
14181,20240630,20240707,20240711,1,188,9126.7,CZK
14182,20240630,20240705,,1,192,5385.74,CZK
14183,20240630,20240702,20240709,1,228,4174.37,CZK
14184,20240630,20240705,20240707,1,261,5511.07,CZK
14185,20240630,20240701,20240707,1,276,703.63,CZK
14186,20240630,20240728,20240816,1,293,5124.5,CZK
14187,20240630,20240808,20240814,1,299,6523.7,CZK
14188,20240630,20240701,20240708,1,313,8859.43,CZK
14189,20240630,20240701,20240707,1,337,461.76,CZK
14190,20240630,20240705,20240709,1,470,779.48,CZK
14191,20240630,20240705,20240709,1,476,9069.72,CZK
14192,20240630,20240705,20240708,1,510,10369.52,CZK
14193,20240630,20240705,20240712,1,513,5059.67,CZK
14194,20240630,20240809,20240820,1,527,4127.61,CZK
14195,20240630,20240726,,1,529,348.17,CZK
14196,20240630,20240803,,1,544,5495.26,CZK
14197,20240630,20240704,20240705,1,548,4324.44,CZK
14198,20240630,20240808,20240817,1,630,6658.74,CZK
14199,20240630,20240701,20240706,1,634,13406.0,CZK
14200,20240630,20240729,20240814,1,642,493.03,CZK
14201,20240630,20240705,20240712,1,645,2074.41,CZK
14202,20240630,20240707,20240709,1,648,1444.89,CZK
14203,20240630,20240701,20240703,1,660,2920.47,CZK
14204,20240630,20240704,20240708,1,670,167.32,CZK
14205,20240630,20240706,20240708,1,681,783.01,CZK
14206,20240630,20240706,20240710,1,682,2090.24,CZK
14207,20240630,20240728,20240808,1,688,763.94,CZK
14208,20240630,20240728,20240731,1,711,812.5,CZK
14209,20240630,20240812,20240810,1,715,3836.06,CZK
14210,20240630,20240702,20240702,1,731,4295.05,CZK
14211,20240630,20240706,20240710,1,738,366.73,CZK
14212,20240630,20240707,20240708,1,742,257.38,CZK
14213,20240630,20240706,20240711,1,752,3843.95,CZK
14214,20240630,20240702,20240701,1,763,5930.67,CZK
14215,20240630,20240707,20240711,1,772,4291.41,CZK
14216,20240630,20240707,20240712,1,778,5768.31,CZK
14217,20240630,20240810,20240819,1,787,257.94,CZK
14218,20240630,20240705,20240707,1,793,5897.87,CZK
14219,20240630,20240707,20240712,1,821,2860.93,CZK
14220,20240630,20240701,20240704,1,897,683.69,CZK
14221,20240630,20240702,,1,920,351.33,CZK
14222,20240630,20240703,20240710,1,929,2937.75,CZK
14223,20240630,20240810,20240825,1,934,10956.0,CZK
14224,20240630,20240705,20240708,1,941,4434.76,CZK
14225,20240630,20240705,20240704,1,947,2219.26,CZK
14226,20240630,20240630,20240630,1,1047,6312.89,CZK
14227,20240630,20240704,20240707,1,1056,2090.1,CZK
14228,20240630,20240703,20240710,1,1068,5465.83,CZK
14229,20240630,20240701,20240703,1,1093,8945.54,CZK
14230,20240630,20240813,20240810,1,1106,2118.34,CZK
14231,20240630,20240704,20240709,1,1138,8708.99,CZK
14232,20240630,20240809,20240822,1,1163,2507.9,CZK
14233,20240630,20240803,,1,1181,336.39,CZK
14234,20240630,20240702,20240707,1,1198,14045.34,CZK
14235,20240630,20240705,20240704,2,75,179.44,EUR
14236,20240630,20240702,20240707,2,108,8530.99,EUR
14237,20240630,20240704,20240704,2,133,508.66,EUR
14238,20240630,20240701,20240706,2,141,180.38,EUR
14239,20240630,20240702,20240707,2,175,354.86,EUR
14240,20240630,20240803,20240806,2,181,4463.67,EUR
14241,20240630,20240726,20240810,2,246,4335.27,EUR
14242,20240630,20240706,20240706,2,248,7614.11,EUR
14243,20240630,20240702,20240706,2,287,8702.45,EUR
14244,20240630,20240706,20240712,2,303,3036.18,EUR
14245,20240630,20240703,20240704,2,313,271.88,EUR
14246,20240630,20240630,,2,335,2044.85,EUR
14247,20240630,20240731,20240812,2,358,3905.4,EUR
14248,20240630,20240706,20240709,2,372,5678.56,EUR
14249,20240630,20240702,20240702,2,389,4442.34,EUR
14250,20240630,20240729,20240808,2,495,3038.59,EUR
14251,20240630,20240707,20240711,2,556,776.56,EUR
14252,20240630,20240813,20240815,2,667,708.18,EUR
14253,20240630,20240730,20240818,2,695,532.6,EUR
14254,20240630,20240630,20240630,2,734,266.62,EUR
14255,20240630,20240630,20240705,2,742,2880.4,EUR
14256,20240630,20240704,20240708,2,796,2689.71,EUR
14257,20240630,20240701,20240708,2,804,2772.26,EUR
14258,20240630,20240704,20240705,2,875,274.6,EUR
14259,20240630,20240707,20240707,2,936,10392.26,EUR
14260,20240630,20240705,20240704,2,966,4160.62,EUR
14261,20240630,20240703,20240710,2,1004,9010.0,EUR
14262,20240630,20240630,20240704,2,1024,6083.63,EUR
14263,20240630,20240728,20240815,2,1075,1937.75,EUR
14264,20240630,20240705,20240708,2,1138,254.45,EUR
14265,20240630,20240703,,2,1184,462.53,EUR
14266,20240630,20240728,20240801,2,1194,3107.8,EUR
14267,20240701,20240708,20240714,1,9,13864.45,CZK
14268,20240701,20240730,20240805,1,23,527.04,CZK
14269,20240701,20240730,20240805,1,32,14785.4,CZK
14270,20240701,20240707,20240708,1,63,711.77,CZK
14271,20240701,20240701,20240704,1,68,244.28,CZK
14272,20240701,20240701,20240703,1,70,528.83,CZK
14273,20240701,20240701,20240706,1,92,23479.559999999998,CZK
14274,20240701,20240704,,1,95,5387.57,CZK
14275,20240701,20240703,20240702,1,165,5117.02,CZK
14276,20240701,20240705,20240706,1,190,820.36,CZK
14277,20240701,20240704,,1,195,5819.98,CZK
14278,20240701,20240802,20240812,1,219,1435.38,CZK
14279,20240701,20240707,20240714,1,230,9924.46,CZK
14280,20240701,20240729,20240807,1,238,703.9,CZK
14281,20240701,20240707,20240711,1,263,5604.41,CZK
14282,20240701,20240703,20240709,1,290,2211.66,CZK
14283,20240701,20240812,20240820,1,298,10336.39,CZK
14284,20240701,20240704,20240708,1,333,5041.55,CZK
14285,20240701,20240702,20240703,1,364,520.33,CZK
14286,20240701,20240701,20240630,1,379,7881.65,CZK
14287,20240701,20240704,20240709,1,384,459.86,CZK
14288,20240701,20240702,20240706,1,398,9183.75,CZK
14289,20240701,20240730,,1,418,3805.61,CZK
14290,20240701,20240704,20240709,1,443,477.05,CZK
14291,20240701,20240729,20240730,1,457,4256.77,CZK
14292,20240701,20240703,20240704,1,467,8048.44,CZK
14293,20240701,20240705,20240708,1,481,5724.429999999999,CZK
14294,20240701,20240703,20240706,1,500,8430.88,CZK
14295,20240701,20240707,20240709,1,516,463.49,CZK
14296,20240701,20240707,20240709,1,584,2710.09,CZK
14297,20240701,20240707,20240713,1,594,823.63,CZK
14298,20240701,20240708,20240711,1,601,1912.29,CZK
14299,20240701,20240726,20240809,1,627,3786.92,CZK
14300,20240701,20240727,20240809,1,715,462.12,CZK
14301,20240701,20240706,20240711,1,753,13604.11,CZK
14302,20240701,20240703,20240704,1,756,5480.76,CZK
14303,20240701,20240728,20240725,1,774,818.91,CZK
14304,20240701,20240809,20240806,1,780,2960.82,CZK
14305,20240701,20240809,20240810,1,803,8069.55,CZK
14306,20240701,20240730,20240814,1,813,2540.54,CZK
14307,20240701,20240705,20240707,1,814,2911.18,CZK
14308,20240701,20240810,20240816,1,817,8605.86,CZK
14309,20240701,20240706,20240707,1,847,2178.07,CZK
14310,20240701,20240701,20240701,1,852,818.75,CZK
14311,20240701,20240701,20240707,1,879,2128.54,CZK
14312,20240701,20240703,20240703,1,885,4491.2,CZK
14313,20240701,20240728,20240808,1,905,527.27,CZK
14314,20240701,20240707,20240709,1,908,3010.78,CZK
14315,20240701,20240707,20240713,1,919,3616.5,CZK
14316,20240701,20240706,20240712,1,950,5628.59,CZK
14317,20240701,20240704,20240708,1,1001,1871.78,CZK
14318,20240701,20240703,20240703,1,1025,181.31,CZK
14319,20240701,20240706,20240707,1,1042,820.85,CZK
14320,20240701,20240801,20240812,1,1048,3065.05,CZK
14321,20240701,20240705,,1,1102,186.67,CZK
14322,20240701,20240705,20240704,1,1145,1888.38,CZK
14323,20240701,20240729,20240803,1,1152,8568.99,CZK
14324,20240701,20240707,20240708,2,103,9297.84,EUR
14325,20240701,20240805,20240811,2,143,319.0,EUR
14326,20240701,20240805,20240807,2,238,8734.47,EUR
14327,20240701,20240703,20240703,2,251,2098.12,EUR
14328,20240701,20240702,,2,276,6652.58,EUR
14329,20240701,20240814,20240823,2,299,263.37,EUR
14330,20240701,20240706,20240706,2,354,220.36,EUR
14331,20240701,20240801,20240806,2,388,240.97,EUR
14332,20240701,20240703,,2,460,4408.23,EUR
14333,20240701,20240702,20240701,2,481,13640.28,EUR
14334,20240701,20240729,20240808,2,689,1802.89,EUR
14335,20240701,20240704,20240703,2,691,2151.56,EUR
14336,20240701,20240705,20240708,2,795,6210.46,EUR
14337,20240701,20240705,20240705,2,834,2085.0,EUR
14338,20240701,20240807,20240813,2,914,4445.94,EUR
14339,20240701,20240809,20240821,2,949,4198.81,EUR
14340,20240701,20240706,20240713,2,958,3667.85,EUR
14341,20240701,20240704,20240703,2,1035,785.21,EUR
14342,20240701,20240707,20240709,2,1096,697.26,EUR
14343,20240701,20240708,20240713,2,1165,770.01,EUR
14344,20240701,20240705,20240705,2,1199,2101.97,EUR
14345,20240702,20240815,20240825,1,45,254.53,CZK
14346,20240702,20240705,,1,51,2701.57,CZK
14347,20240702,20240709,20240712,1,70,8470.97,CZK
14348,20240702,20240709,20240710,1,92,8985.53,CZK
14349,20240702,20240705,20240711,1,108,520.72,CZK
14350,20240702,20240811,20240810,1,116,2880.4,CZK
14351,20240702,20240702,20240703,1,125,5926.15,CZK
14352,20240702,20240704,20240709,1,140,5479.76,CZK
14353,20240702,20240702,20240701,1,180,5781.75,CZK
14354,20240702,20240803,20240811,1,226,2537.44,CZK
14355,20240702,20240703,20240703,1,234,6233.57,CZK
14356,20240702,20240709,20240713,1,244,785.11,CZK
14357,20240702,20240708,20240710,1,256,172.83,CZK
14358,20240702,20240727,20240813,1,265,9057.3,CZK
14359,20240702,20240702,20240703,1,292,5349.0,CZK
14360,20240702,20240709,20240713,1,335,173.95,CZK
14361,20240702,20240707,20240709,1,375,5921.53,CZK
14362,20240702,20240703,,1,387,14763.64,CZK
14363,20240702,20240706,20240710,1,446,4801.95,CZK
14364,20240702,20240706,20240712,1,454,229.06,CZK
14365,20240702,20240815,20240813,1,468,1429.03,CZK
14366,20240702,20240702,20240703,1,473,372.62,CZK
14367,20240702,20240709,20240716,1,523,326.29,CZK
14368,20240702,20240708,20240714,1,542,5757.19,CZK
14369,20240702,20240702,20240709,1,597,8799.68,CZK
14370,20240702,20240811,20240809,1,603,517.52,CZK
14371,20240702,20240703,20240703,1,611,3947.78,CZK
14372,20240702,20240730,20240804,1,631,14745.08,CZK
14373,20240702,20240813,20240811,1,714,2196.1,CZK
14374,20240702,20240709,20240716,1,738,12732.26,CZK
14375,20240702,20240707,20240711,1,755,4450.28,CZK
14376,20240702,20240707,20240713,1,760,2912.92,CZK
14377,20240702,20240808,20240809,1,765,1891.6,CZK
14378,20240702,20240707,20240708,1,820,729.26,CZK
14379,20240702,20240709,20240716,1,836,4749.77,CZK
14380,20240702,20240704,20240705,1,875,6505.0,CZK
14381,20240702,20240704,20240709,1,880,264.87,CZK
14382,20240702,20240801,20240812,1,895,176.28,CZK
14383,20240702,20240729,20240805,1,896,5021.49,CZK
14384,20240702,20240704,,1,897,178.25,CZK
14385,20240702,20240814,20240819,1,913,7658.57,CZK
14386,20240702,20240806,20240806,1,915,5896.19,CZK
14387,20240702,20240708,20240708,1,917,3045.57,CZK
14388,20240702,20240707,20240712,1,920,159.73,CZK
14389,20240702,20240707,20240707,1,945,8874.42,CZK
14390,20240702,20240703,20240710,1,964,12807.96,CZK
14391,20240702,20240727,20240815,1,974,7817.86,CZK
14392,20240702,20240708,20240710,1,1016,4208.22,CZK
14393,20240702,20240702,20240705,1,1024,456.0,CZK
14394,20240702,20240708,20240708,1,1058,266.17,CZK
14395,20240702,20240706,,1,1077,538.68,CZK
14396,20240702,20240806,20240811,1,1082,3027.58,CZK
14397,20240702,20240801,20240802,1,1104,1819.14,CZK
14398,20240702,20240810,20240813,1,1106,1273.36,CZK
14399,20240702,20240816,20240830,1,1114,463.51,CZK
14400,20240702,20240807,20240822,1,1123,4217.33,CZK
14401,20240702,20240803,20240731,1,1135,799.86,CZK
14402,20240702,20240708,20240707,1,1151,174.57,CZK
14403,20240702,20240803,20240808,1,1166,6329.42,CZK
14404,20240702,20240708,20240713,1,1189,818.48,CZK
14405,20240702,20240729,20240728,2,42,313.07,EUR
14406,20240702,20240702,20240703,2,86,5936.64,EUR
14407,20240702,20240707,20240706,2,95,6270.2,EUR
14408,20240702,20240707,20240711,2,118,4063.02,EUR
14409,20240702,20240705,20240706,2,154,2071.39,EUR
14410,20240702,20240707,20240714,2,169,464.83,EUR
14411,20240702,20240708,,2,192,719.91,EUR
14412,20240702,20240708,20240707,2,317,692.57,EUR
14413,20240702,20240704,20240710,2,374,4475.59,EUR
14414,20240702,20240708,20240710,2,395,1935.95,EUR
14415,20240702,20240706,20240713,2,438,5199.29,EUR
14416,20240702,20240705,20240704,2,465,1475.79,EUR
14417,20240702,20240704,20240706,2,507,184.38,EUR
14418,20240702,20240709,,2,562,476.34,EUR
14419,20240702,20240703,20240710,2,564,4201.7,EUR
14420,20240702,20240814,20240830,2,613,1965.54,EUR
14421,20240702,20240706,20240712,2,663,1397.79,EUR
14422,20240702,20240704,,2,670,8597.53,EUR
14423,20240702,20240730,20240803,2,787,499.38,EUR
14424,20240702,20240704,20240706,2,886,5685.94,EUR
14425,20240702,20240810,20240815,2,896,174.89,EUR
14426,20240702,20240810,20240814,2,913,4276.4,EUR
14427,20240702,20240705,20240704,2,940,5681.88,EUR
14428,20240702,20240705,20240706,2,944,814.36,EUR
14429,20240702,20240705,20240706,2,968,2927.97,EUR
14430,20240702,20240704,20240709,2,1002,475.41,EUR
14431,20240702,20240708,20240712,2,1025,8540.17,EUR
14432,20240702,20240704,20240704,2,1056,3641.01,EUR
14433,20240703,20240706,20240707,1,5,1920.99,CZK
14434,20240703,20240708,20240712,1,18,15214.25,CZK
14435,20240703,20240703,20240708,1,20,537.09,CZK
14436,20240703,20240811,,1,23,15377.19,CZK
14437,20240703,20240706,20240712,1,33,367.73,CZK
14438,20240703,20240705,20240705,1,65,463.73,CZK
14439,20240703,20240704,20240708,1,109,261.71,CZK
14440,20240703,20240729,20240811,1,168,4893.59,CZK
14441,20240703,20240730,20240818,1,214,5572.34,CZK
14442,20240703,20240710,20240709,1,220,5012.29,CZK
14443,20240703,20240808,20240811,1,224,350.44,CZK
14444,20240703,20240708,20240713,1,230,3899.55,CZK
14445,20240703,20240816,20240821,1,235,8302.69,CZK
14446,20240703,20240704,20240709,1,240,6225.59,CZK
14447,20240703,20240704,20240709,1,294,14991.36,CZK
14448,20240703,20240703,20240708,1,319,9114.52,CZK
14449,20240703,20240804,,1,345,248.06,CZK
14450,20240703,20240707,20240707,1,409,684.2,CZK
14451,20240703,20240704,20240707,1,435,608.07,CZK
14452,20240703,20240703,20240706,1,443,6445.7,CZK
14453,20240703,20240708,20240712,1,445,8860.88,CZK
14454,20240703,20240705,20240704,1,446,824.45,CZK
14455,20240703,20240706,20240712,1,458,6052.27,CZK
14456,20240703,20240703,20240705,1,524,8004.75,CZK
14457,20240703,20240811,,1,567,6211.68,CZK
14458,20240703,20240707,20240707,1,594,301.92,CZK
14459,20240703,20240709,20240708,1,604,3011.27,CZK
14460,20240703,20240814,20240814,1,646,353.92,CZK
14461,20240703,20240710,20240710,1,648,6670.53,CZK
14462,20240703,20240709,20240716,1,650,8875.75,CZK
14463,20240703,20240708,20240714,1,764,3017.95,CZK
14464,20240703,20240817,20240821,1,780,1888.28,CZK
14465,20240703,20240703,20240706,1,797,168.51,CZK
14466,20240703,20240813,20240811,1,854,2164.38,CZK
14467,20240703,20240706,20240709,1,855,2118.55,CZK
14468,20240703,20240705,20240707,1,890,8106.82,CZK
14469,20240703,20240804,20240815,1,895,4275.91,CZK
14470,20240703,20240811,20240828,1,915,5864.86,CZK
14471,20240703,20240703,,1,936,257.48,CZK
14472,20240703,20240706,20240707,1,976,4325.85,CZK
14473,20240703,20240707,20240714,1,1031,5064.54,CZK
14474,20240703,20240706,20240712,1,1079,6438.06,CZK
14475,20240703,20240709,20240714,1,1080,805.56,CZK
14476,20240703,20240806,,1,1098,662.18,CZK
14477,20240703,20240703,20240710,1,1117,547.32,CZK
14478,20240703,20240705,20240710,1,1132,4249.88,CZK
14479,20240703,20240707,20240713,1,1146,13307.94,CZK
14480,20240703,20240704,20240707,1,1184,5824.28,CZK
14481,20240703,20240816,20240823,2,6,159.35,EUR
14482,20240703,20240707,20240713,2,99,703.66,EUR
14483,20240703,20240703,20240708,2,148,1486.81,EUR
14484,20240703,20240706,,2,204,346.84,EUR
14485,20240703,20240707,20240710,2,213,4193.72,EUR
14486,20240703,20240709,20240712,2,251,4077.07,EUR
14487,20240703,20240703,20240710,2,274,710.78,EUR
14488,20240703,20240705,20240710,2,281,5876.63,EUR
14489,20240703,20240811,,2,296,755.36,EUR
14490,20240703,20240704,20240711,2,322,367.5,EUR
14491,20240703,20240706,20240712,2,359,4496.44,EUR
14492,20240703,20240709,20240714,2,392,4490.31,EUR
14493,20240703,20240805,20240817,2,406,6366.02,EUR
14494,20240703,20240708,20240715,2,436,6649.84,EUR
14495,20240703,20240706,20240708,2,437,319.8,EUR
14496,20240703,20240803,20240816,2,459,14782.7,EUR
14497,20240703,20240728,,2,468,508.69,EUR
14498,20240703,20240709,20240716,2,559,543.2,EUR
14499,20240703,20240709,20240708,2,610,474.36,EUR
14500,20240703,20240708,20240715,2,647,8931.97,EUR
14501,20240703,20240703,20240709,2,681,3094.97,EUR
14502,20240703,20240703,,2,718,9021.7,EUR
14503,20240703,20240703,20240708,2,739,8245.11,EUR
14504,20240703,20240811,20240826,2,782,2072.96,EUR
14505,20240703,20240811,20240827,2,873,815.34,EUR
14506,20240703,20240710,20240711,2,973,527.84,EUR
14507,20240703,20240704,20240708,2,1078,1941.17,EUR
14508,20240703,20240816,20240901,2,1088,234.39,EUR
14509,20240703,20240813,20240827,2,1181,7597.31,EUR
14510,20240704,20240707,20240709,1,41,1218.94,CZK
14511,20240704,20240711,20240715,1,62,5987.06,CZK
14512,20240704,20240706,20240709,1,103,5277.41,CZK
14513,20240704,20240704,20240710,1,136,536.43,CZK
14514,20240704,20240710,20240714,1,141,258.46,CZK
14515,20240704,20240710,20240715,1,149,5793.33,CZK
14516,20240704,20240708,20240709,1,163,5080.19,CZK
14517,20240704,20240809,20240827,1,182,6381.83,CZK
14518,20240704,20240706,20240710,1,208,9096.53,CZK
14519,20240704,20240706,20240706,1,231,8823.25,CZK
14520,20240704,20240807,20240806,1,242,6343.67,CZK
14521,20240704,20240706,,1,269,2811.49,CZK
14522,20240704,20240711,20240718,1,281,5179.89,CZK
14523,20240704,20240818,20240828,1,299,5330.4,CZK
14524,20240704,20240708,20240715,1,332,2891.76,CZK
14525,20240704,20240805,20240821,1,334,548.14,CZK
14526,20240704,20240803,20240808,1,342,6312.35,CZK
14527,20240704,20240708,20240714,1,413,6575.35,CZK
14528,20240704,20240808,20240820,1,432,9081.69,CZK
14529,20240704,20240810,20240811,1,441,315.11,CZK
14530,20240704,20240704,20240707,1,445,6011.13,CZK
14531,20240704,20240710,20240716,1,465,5527.72,CZK
14532,20240704,20240710,20240710,1,472,2025.53,CZK
14533,20240704,20240708,20240714,1,480,9078.62,CZK
14534,20240704,20240708,20240714,1,484,4325.71,CZK
14535,20240704,20240817,20240829,1,502,2931.32,CZK
14536,20240704,20240710,20240713,1,530,4247.56,CZK
14537,20240704,20240707,,1,545,5529.03,CZK
14538,20240704,20240704,20240704,1,553,4166.37,CZK
14539,20240704,20240711,20240711,1,564,2914.87,CZK
14540,20240704,20240801,20240806,1,585,4471.84,CZK
14541,20240704,20240802,20240818,1,640,4347.5,CZK
14542,20240704,20240710,20240715,1,645,737.36,CZK
14543,20240704,20240708,20240714,1,734,6234.85,CZK
14544,20240704,20240708,20240715,1,741,240.43,CZK
14545,20240704,20240710,20240713,1,757,2211.63,CZK
